time,lap,compound,stint,s1,s2,s3,ms1,ms2,ms3,life,pos,status,pb,sesT,drv,dNum,pout,pin,s1T,s2T,s3T,vi1,vi2,vfl,vst,fresh,team,lST,lSD,del,delR,ff1G,iacc,wT,wAT,wH,wP,wR,wTT,wWD,wWS,race
105.225,1,MEDIUM,1,,44.394,18.51,11111111.0,11111111111.0,1111111.0,1,17.0,1,False,3930.189,ALB,23,None,None,None,3911.857,3930.398,233.0,333.0,266.0,287.0,True,Williams,3824.711,2026-03-29T05:14:02.079000000,False,None,False,False,3826.937,18.8,55.5,1011.7,False,36.7,124,2.1,Japanese Grand Prix
97.418,2,MEDIUM,1,36.274,42.995,18.149,111111111.0,11110011110.0,1111111.0,2,17.0,1,True,4027.607,ALB,23,None,None,3966.496,4009.491,4027.64,259.0,326.0,276.0,291.0,True,Williams,3930.189,2026-03-29T05:15:47.557000000,False,None,False,True,3946.939,18.9,54.3,1011.7,False,36.7,143,1.5,Japanese Grand Prix
97.464,3,MEDIUM,1,35.871,43.24,18.353,711111000.0,10011.0,1100000.0,3,17.0,1,False,4125.071,ALB,23,None,None,4063.511,4106.751,4125.104,259.0,335.0,262.0,304.0,True,Williams,4027.607,2026-03-29T05:17:24.975000000,False,None,False,True,4066.945,18.9,54.5,1011.7,False,36.0,112,2.1,Japanese Grand Prix
98.076,4,MEDIUM,1,36.825,43.011,18.24,1001.0,11100001100.0,111.0,4,18.0,1,False,4223.147,ALB,23,None,None,4161.929,4204.94,4223.18,260.0,325.0,280.0,292.0,True,Williams,4125.071,2026-03-29T05:19:02.439000000,False,None,False,True,4126.951,19.0,54.0,1011.8,False,36.5,104,0.4,Japanese Grand Prix
96.796,5,MEDIUM,1,35.721,42.832,18.243,110000011.0,11101000000.0,100000.0,5,18.0,1,True,4319.943,ALB,23,None,None,4258.901,4301.733,4319.976,263.0,327.0,278.0,296.0,True,Williams,4223.147,2026-03-29T05:20:40.515000000,False,None,False,True,4246.946,19.1,53.2,1011.8,False,36.4,128,2.3,Japanese Grand Prix
97.307,6,MEDIUM,1,35.804,43.07,18.433,1000001.0,10000000000.0,11.0,6,18.0,1,False,4417.25,ALB,23,None,None,4355.78,4398.85,4417.283,265.0,328.0,280.0,295.0,True,Williams,4319.943,2026-03-29T05:22:17.311000000,False,None,False,True,4306.945,19.2,52.0,1011.8,False,36.0,95,1.4,Japanese Grand Prix
97.545,7,MEDIUM,1,36.081,43.171,18.293,700000000.0,0.0,0.0,7,18.0,1,False,4514.795,ALB,23,None,None,4453.364,4496.535,4514.828,263.0,330.0,278.0,296.0,True,Williams,4417.25,2026-03-29T05:23:54.618000000,False,None,False,True,4426.948,19.1,51.3,1011.8,False,35.7,130,1.3,Japanese Grand Prix
97.437,8,MEDIUM,1,35.891,43.078,18.468,700000001.0,10101010000.0,0.0,8,18.0,1,False,4612.232,ALB,23,None,None,4550.719,4593.797,4612.265,270.0,328.0,278.0,292.0,True,Williams,4514.795,2026-03-29T05:25:32.163000000,False,None,False,True,4546.949,19.0,51.7,1011.8,False,35.3,144,2.7,Japanese Grand Prix
97.212,9,MEDIUM,1,35.852,43.091,18.269,700000000.0,11000001000.0,100000.0,9,18.0,1,False,4709.444,ALB,23,None,None,4648.117,4691.208,4709.477,262.0,320.0,278.0,287.0,True,Williams,4612.232,2026-03-29T05:27:09.600000000,False,None,False,True,4606.955,19.1,51.2,1011.7,False,34.6,120,2.3,Japanese Grand Prix
97.235,10,MEDIUM,1,35.788,43.127,18.32,700000000.0,1000.0,10.0,10,18.0,1,False,4806.679,ALB,23,None,None,4745.265,4788.392,4806.712,259.0,318.0,278.0,287.0,True,Williams,4709.444,2026-03-29T05:28:46.812000000,False,None,False,True,4726.95,19.0,51.2,1011.8,False,34.6,126,2.0,Japanese Grand Prix
97.028,11,MEDIUM,1,35.97,42.814,18.244,701000000.0,11000000000.0,10010.0,11,18.0,1,False,4903.707,ALB,23,None,None,4842.682,4885.496,4903.74,263.0,315.0,278.0,285.0,True,Williams,4806.679,2026-03-29T05:30:24.047000000,False,None,False,True,4786.951,19.1,50.7,1011.7,False,34.0,142,1.5,Japanese Grand Prix
97.058,12,MEDIUM,1,35.943,42.878,18.237,701000000.0,100.0,111.0,12,18.0,1,False,5000.765,ALB,23,None,None,4939.683,4982.561,5000.798,258.0,315.0,280.0,285.0,True,Williams,4903.707,2026-03-29T05:32:01.075000000,False,None,False,True,4906.957,19.1,50.5,1011.9,False,33.7,82,1.3,Japanese Grand Prix
96.733,13,MEDIUM,1,35.851,42.676,18.206,700000000.0,10000001100.0,0.0,13,18.0,1,True,5097.498,ALB,23,None,None,5036.649,5079.325,5097.531,266.0,318.0,279.0,287.0,True,Williams,5000.765,2026-03-29T05:33:38.133000000,False,None,False,True,5026.956,19.0,50.6,1011.8,False,33.8,151,2.0,Japanese Grand Prix
97.146,14,MEDIUM,1,35.921,42.896,18.329,700001000.0,0.0,10.0,14,18.0,1,False,5194.644,ALB,23,None,None,5133.452,5176.348,5194.677,264.0,313.0,279.0,284.0,True,Williams,5097.498,2026-03-29T05:35:14.866000000,False,None,False,True,5086.955,19.0,50.6,1011.8,False,33.6,56,1.2,Japanese Grand Prix
96.948,15,MEDIUM,1,35.916,42.768,18.264,700000000.0,0.0,1.0,15,18.0,1,False,5291.592,ALB,23,None,None,5230.593,5273.361,5291.625,268.0,314.0,279.0,286.0,True,Williams,5194.644,2026-03-29T05:36:52.012000000,False,None,False,True,5206.955,18.8,51.4,1011.6,False,33.2,98,1.2,Japanese Grand Prix
96.879,16,MEDIUM,1,35.857,42.795,18.227,700000000.0,1100001000.0,1.0,16,18.0,1,False,5388.471,ALB,23,None,None,5327.482,5370.277,5388.504,266.0,313.0,280.0,285.0,True,Williams,5291.592,2026-03-29T05:38:28.960000000,False,None,False,True,5266.957,18.8,50.8,1011.8,False,33.4,44,0.7,Japanese Grand Prix
96.78,17,MEDIUM,1,35.894,42.691,18.195,700000000.0,1000000.0,111.0,17,17.0,1,False,5485.251,ALB,23,None,None,5424.398,5467.089,5485.284,262.0,315.0,280.0,284.0,True,Williams,5388.471,2026-03-29T05:40:05.839000000,False,None,False,True,5386.956,18.9,47.8,1011.8,False,32.9,133,2.6,Japanese Grand Prix
96.992,18,MEDIUM,1,35.912,42.701,18.379,700000000.0,10000000100.0,0.0,18,16.0,1,False,5582.243,ALB,23,None,None,5521.196,5563.897,5582.276,266.0,312.0,278.0,283.0,True,Williams,5485.251,2026-03-29T05:41:42.619000000,False,None,False,True,5506.96,18.8,48.7,1011.7,False,32.8,100,1.3,Japanese Grand Prix
96.592,19,MEDIUM,1,35.81,42.515,18.267,700000001.0,10000000100.0,0.0,19,15.0,1,True,5678.835,ALB,23,None,None,5618.086,5660.601,5678.868,272.0,316.0,280.0,284.0,True,Williams,5582.243,2026-03-29T05:43:19.611000000,False,None,False,True,5566.954,18.8,48.5,1011.7,False,32.2,24,1.7,Japanese Grand Prix
96.812,20,MEDIUM,1,35.793,42.772,18.247,700001000.0,1000.0,11.0,20,13.0,1,False,5775.647,ALB,23,None,None,5714.661,5757.433,5775.68,261.0,314.0,280.0,283.0,True,Williams,5678.835,2026-03-29T05:44:56.203000000,False,None,False,True,5686.962,18.7,49.2,1011.7,False,32.7,131,2.2,Japanese Grand Prix
96.417,21,MEDIUM,1,35.615,42.544,18.258,700000000.0,1000001000.0,111.0,21,13.0,12,True,5872.064,ALB,23,None,None,5811.295,5853.839,5872.097,270.0,312.0,281.0,282.0,True,Williams,5775.647,2026-03-29T05:46:33.015000000,False,None,False,True,5806.966,18.6,49.9,1011.7,False,32.6,116,0.9,Japanese Grand Prix
131.647,22,MEDIUM,1,46.562,57.576,27.509,700000000.0,0.0,555.0,22,13.0,24,False,6003.711,ALB,23,None,6002.425,5918.659,5976.235,6003.744,213.0,293.0,None,185.0,True,Williams,5872.064,2026-03-29T05:48:09.432000000,False,None,False,False,5866.963,18.6,50.4,1011.6,False,32.9,163,0.7,Japanese Grand Prix
145.208,23,HARD,2,59.217,63.827,22.164,550000001.0,0.0,0.0,1,17.0,4,False,6148.919,ALB,23,6027.02,None,6062.961,6126.788,6148.952,277.0,301.0,268.0,275.0,True,Williams,6003.711,2026-03-29T05:50:21.079000000,False,None,False,False,5986.965,18.5,51.5,1011.7,False,32.7,107,0.4,Japanese Grand Prix
120.292,24,HARD,2,37.861,58.086,24.345,1.0,0.0,0.0,2,17.0,4,False,6269.211,ALB,23,None,None,6186.813,6244.899,6269.244,278.0,278.0,250.0,268.0,True,Williams,6148.919,2026-03-29T05:52:46.287000000,False,None,False,False,6166.968,18.5,51.1,1011.7,False,32.9,121,1.3,Japanese Grand Prix
148.665,25,HARD,2,46.827,76.012,25.826,700000000.0,0.0,0.0,3,17.0,4,False,6417.876,ALB,23,None,None,6316.071,6392.083,6417.909,132.0,270.0,184.0,256.0,True,Williams,6269.211,2026-03-29T05:54:46.579000000,False,None,False,False,6286.968,18.5,51.8,1011.7,False,32.8,120,1.5,Japanese Grand Prix
147.78,26,HARD,2,52.919,64.95,29.911,700000000.0,0.0,0.0,4,17.0,4,False,6565.656,ALB,23,None,None,6470.828,6535.778,6565.689,138.0,152.0,121.0,249.0,True,Williams,6417.876,2026-03-29T05:57:15.244000000,False,None,False,False,6406.972,18.5,50.7,1011.7,False,32.3,106,2.0,Japanese Grand Prix
132.369,27,HARD,2,46.393,60.197,25.779,700000000.0,0.0,0.0,5,17.0,41,False,6698.025,ALB,23,None,None,6612.082,6672.279,6698.058,170.0,171.0,280.0,143.0,True,Williams,6565.656,2026-03-29T05:59:43.024000000,False,None,False,False,6586.973,18.3,50.5,1011.7,False,32.2,136,2.5,Japanese Grand Prix
96.86,28,HARD,2,35.823,42.815,18.222,110000001.0,1000010.0,0.0,6,17.0,1,False,6794.885,ALB,23,None,None,6733.881,6776.696,6794.918,278.0,321.0,279.0,292.0,True,Williams,6698.025,2026-03-29T06:01:55.393000000,False,None,False,True,6706.975,18.3,47.7,1011.7,False,32.3,122,2.3,Japanese Grand Prix
96.092,29,HARD,2,35.552,42.35,18.19,11.0,1010010.0,1011.0,7,17.0,1,True,6890.977,ALB,23,None,None,6830.47,6872.82,6891.01,281.0,330.0,285.0,298.0,True,Williams,6794.885,2026-03-29T06:03:32.253000000,False,None,False,True,6826.974,18.4,48.2,1011.7,False,32.4,132,2.6,Japanese Grand Prix
96.762,30,HARD,2,36.217,42.383,18.162,100000000.0,10.0,0.0,8,17.0,1,False,6987.739,ALB,23,None,None,6927.227,6969.61,6987.772,277.0,326.0,284.0,291.0,True,Williams,6890.977,2026-03-29T06:05:08.345000000,False,None,False,True,6886.976,18.4,47.6,1011.7,False,32.1,135,0.8,Japanese Grand Prix
95.72,31,HARD,2,35.422,42.137,18.161,1000.0,1100000000.0,0.0,9,17.0,1,True,7083.459,ALB,23,None,None,7023.194,7065.331,7083.492,278.0,329.0,284.0,293.0,True,Williams,6987.739,2026-03-29T06:06:45.107000000,False,None,False,True,7006.979,18.4,49.7,1011.7,False,32.0,129,1.9,Japanese Grand Prix
95.909,32,HARD,2,35.605,42.195,18.109,700000000.0,10000100.0,0.0,10,17.0,1,False,7179.368,ALB,23,None,None,7119.097,7161.292,7179.401,270.0,325.0,284.0,293.0,True,Williams,7083.459,2026-03-29T06:08:20.827000000,False,None,False,True,7126.981,18.5,50.7,1011.6,False,32.0,133,2.0,Japanese Grand Prix
95.767,33,HARD,2,35.463,42.33,17.974,700000000.0,0.0,110000.0,11,17.0,1,False,7275.135,ALB,23,None,None,7214.864,7257.194,7275.168,269.0,323.0,277.0,292.0,True,Williams,7179.368,2026-03-29T06:09:56.736000000,False,None,False,True,7186.981,18.5,50.0,1011.7,False,31.5,140,1.1,Japanese Grand Prix
95.598,34,HARD,2,35.411,42.141,18.046,700110010.0,1000000100.0,1100.0,12,17.0,1,True,7370.733,ALB,23,None,None,7310.579,7352.72,7370.766,276.0,317.0,282.0,288.0,True,Williams,7275.135,2026-03-29T06:11:32.503000000,False,None,False,True,7306.992,18.5,51.0,1011.6,False,31.4,113,1.2,Japanese Grand Prix
95.207,35,HARD,2,34.992,42.196,18.019,700111110.0,1000.0,110.0,13,17.0,1,True,7465.94,ALB,23,None,None,7405.758,7447.954,7465.973,273.0,316.0,283.0,287.0,True,Williams,7370.733,2026-03-29T06:13:08.101000000,False,None,False,True,7366.98,18.3,51.1,1011.6,False,31.4,154,2.4,Japanese Grand Prix
95.138,36,HARD,2,35.008,42.054,18.076,700001000.0,1100000000.0,10.0,14,17.0,1,True,7561.078,ALB,23,None,None,7500.981,7543.035,7561.111,277.0,319.0,283.0,286.0,True,Williams,7465.94,2026-03-29T06:14:43.308000000,False,None,False,True,7486.983,18.1,52.4,1011.7,False,31.1,170,0.8,Japanese Grand Prix
95.464,37,HARD,2,35.158,42.131,18.175,701000010.0,1000000000.0,0.0,15,17.0,1,False,7656.542,ALB,23,None,None,7596.269,7638.4,7656.575,273.0,319.0,282.0,288.0,True,Williams,7561.078,2026-03-29T06:16:18.446000000,False,None,False,True,7546.988,18.0,53.7,1011.6,False,31.0,138,1.5,Japanese Grand Prix
95.086,38,HARD,2,34.896,42.013,18.177,700100000.0,1100000000.0,0.0,16,17.0,1,True,7751.628,ALB,23,None,None,7691.471,7733.484,7751.661,277.0,315.0,282.0,286.0,True,Williams,7656.542,2026-03-29T06:17:53.910000000,False,None,False,True,7666.984,17.9,55.6,1011.6,False,30.7,88,0.8,Japanese Grand Prix
95.036,39,HARD,2,34.822,42.103,18.111,701010000.0,1000.0,0.0,17,17.0,1,True,7846.664,ALB,23,None,None,7786.483,7828.586,7846.697,278.0,315.0,282.0,286.0,True,Williams,7751.628,2026-03-29T06:19:28.996000000,False,None,False,True,7726.986,17.9,55.8,1011.7,False,31.1,119,1.8,Japanese Grand Prix
94.969,40,HARD,2,34.929,41.929,18.111,700000000.0,0.0,0.0,18,17.0,1,True,7941.633,ALB,23,None,None,7881.626,7923.555,7941.666,279.0,316.0,282.0,285.0,True,Williams,7846.664,2026-03-29T06:21:04.032000000,False,None,False,True,7846.99,17.8,55.5,1011.6,False,31.0,167,1.0,Japanese Grand Prix
94.973,41,HARD,2,34.936,41.845,18.192,700000100.0,10100001000.0,100000.0,19,17.0,1,False,8036.606,ALB,23,None,None,7976.602,8018.447,8036.639,280.0,318.0,281.0,287.0,True,Williams,7941.633,2026-03-29T06:22:39.001000000,False,None,False,True,7966.994,17.8,55.7,1011.6,False,30.7,140,0.6,Japanese Grand Prix
95.7,42,HARD,2,35.227,42.229,18.244,700000000.0,10000000000.0,0.0,20,17.0,1,False,8132.306,ALB,23,None,None,8071.866,8114.095,8132.339,278.0,312.0,282.0,283.0,True,Williams,8036.606,2026-03-29T06:24:13.974000000,False,None,False,True,8026.998,18.1,55.4,1011.6,False,30.6,153,2.5,Japanese Grand Prix
95.195,43,HARD,2,35.07,41.994,18.131,700000000.0,0.0,10000.0,21,17.0,1,False,8227.501,ALB,23,None,None,8167.409,8209.403,8227.534,280.0,315.0,282.0,283.0,True,Williams,8132.306,2026-03-29T06:25:49.674000000,False,None,False,True,8146.993,17.9,57.1,1011.7,False,30.4,140,0.9,Japanese Grand Prix
95.263,44,HARD,2,34.97,42.028,18.265,700001000.0,1000000000.0,0.0,22,17.0,1,False,8322.764,ALB,23,None,None,8262.504,8304.532,8322.797,280.0,312.0,281.0,281.0,True,Williams,8227.501,2026-03-29T06:27:24.869000000,False,None,False,True,8207.003,17.9,57.3,1011.7,False,30.5,9,0.5,Japanese Grand Prix
97.604,45,HARD,2,35.167,41.922,20.515,700000000.0,100000000.0,10555.0,23,17.0,1,False,8420.368,ALB,23,None,8419.074,8357.964,8399.886,8420.401,280.0,313.0,None,282.0,True,Williams,8322.764,2026-03-29T06:29:00.132000000,False,None,False,False,8326.995,18.0,56.5,1011.7,False,30.9,129,1.1,Japanese Grand Prix
116.651,46,SOFT,3,54.718,41.642,20.291,550000110.0,1001000100.0,10555.0,1,18.0,1,False,8537.019,ALB,23,8442.087,8535.709,8475.119,8516.761,8537.052,278.0,312.0,None,280.0,True,Williams,8420.368,2026-03-29T06:30:37.736000000,False,None,False,False,8386.994,18.0,56.6,1011.7,False,29.6,83,2.0,Japanese Grand Prix
117.5,47,SOFT,4,55.384,41.689,20.427,750111100.0,3001000.0,555.0,2,19.0,1,False,8654.519,ALB,23,8559.712,8653.359,8592.436,8634.125,8654.552,262.0,313.0,None,280.0,False,Williams,8537.019,2026-03-29T06:32:34.387000000,False,None,False,False,8507.001,17.9,57.4,1011.8,False,30.8,91,0.8,Japanese Grand Prix
119.619,48,SOFT,5,57.76,41.527,20.332,750000000.0,1010001100.0,555.0,3,20.0,1,False,8774.138,ALB,23,8679.312,8772.839,8712.312,8753.839,8774.171,267.0,311.0,None,278.0,False,Williams,8654.519,2026-03-29T06:34:31.887000000,False,None,False,False,8627.007,17.9,57.3,1011.8,False,30.2,81,1.3,Japanese Grand Prix
127.219,49,SOFT,6,64.956,41.86,20.403,750000000.0,300000000.0,555.0,4,20.0,1,False,8901.357,ALB,23,8805.557,8900.148,8839.127,8880.987,8901.39,268.0,310.0,None,277.0,False,Williams,8774.138,2026-03-29T06:36:31.506000000,False,None,False,False,8687.017,17.9,57.8,1011.7,False,30.9,110,0.9,Japanese Grand Prix
118.65,50,MEDIUM,7,57.605,41.428,19.617,750100000.0,110100.0,3110.0,1,20.0,1,False,9020.007,ALB,23,8924.321,None,8958.995,9000.423,9020.04,280.0,327.0,283.0,286.0,True,Williams,8901.357,2026-03-29T06:38:38.725000000,False,None,False,False,8807.046,18.0,57.9,1011.7,False,30.6,128,1.5,Japanese Grand Prix
93.427,51,MEDIUM,7,34.368,41.228,17.831,110110.0,1000001100.0,110.0,2,20.0,1,True,9113.434,ALB,23,None,None,9054.408,9095.636,9113.467,262.0,319.0,283.0,283.0,True,Williams,9020.007,2026-03-29T06:40:37.375000000,False,None,False,True,8867.045,17.8,59.2,1011.8,False,30.2,113,1.9,Japanese Grand Prix
107.044,1,MEDIUM,1,,45.219,18.453,11111111.0,11111111111.0,1111111.0,1,20.0,1,False,3932.008,ALO,14,None,None,None,3913.738,3932.234,238.0,318.0,272.0,282.0,True,Aston Martin,3824.711,2026-03-29T05:14:02.079000000,False,None,False,False,3826.937,18.8,55.5,1011.7,False,36.7,124,2.1,Japanese Grand Prix
98.589,2,MEDIUM,1,36.281,43.758,18.55,111111111.0,11111111110.0,1110000.0,2,20.0,1,True,4030.597,ALO,14,None,None,3968.35,4012.108,4030.658,245.0,316.0,266.0,279.0,True,Aston Martin,3932.008,2026-03-29T05:15:49.376000000,False,None,False,True,3946.939,18.9,54.3,1011.7,False,36.7,143,1.5,Japanese Grand Prix
98.501,3,MEDIUM,1,36.233,43.723,18.545,1111111.0,10111001000.0,10110.0,3,20.0,1,True,4129.098,ALO,14,None,None,4066.891,4110.614,4129.159,248.0,312.0,268.0,277.0,True,Aston Martin,4030.597,2026-03-29T05:17:27.965000000,False,None,False,True,4066.945,18.9,54.5,1011.7,False,36.0,112,2.1,Japanese Grand Prix
98.517,4,MEDIUM,1,36.319,43.615,18.583,700101001.0,11100001100.0,100.0,4,20.0,1,False,4227.615,ALO,14,None,None,4165.478,4209.093,4227.676,249.0,312.0,268.0,275.0,True,Aston Martin,4129.098,2026-03-29T05:19:06.466000000,False,None,False,True,4126.951,19.0,54.0,1011.8,False,36.5,104,0.4,Japanese Grand Prix
98.528,5,MEDIUM,1,36.303,43.517,18.708,700010011.0,11010001000.0,0.0,5,20.0,1,False,4326.143,ALO,14,None,None,4263.979,4307.496,4326.204,249.0,309.0,268.0,274.0,True,Aston Martin,4227.615,2026-03-29T05:20:44.983000000,False,None,False,True,4246.946,19.1,53.2,1011.8,False,36.4,128,2.3,Japanese Grand Prix
98.652,6,MEDIUM,1,36.383,43.539,18.73,700000011.0,11010000000.0,0.0,6,20.0,1,False,4424.795,ALO,14,None,None,4362.587,4406.126,4424.856,249.0,306.0,268.0,271.0,True,Aston Martin,4326.143,2026-03-29T05:22:23.511000000,False,None,False,True,4306.945,19.2,52.0,1011.8,False,36.0,95,1.4,Japanese Grand Prix
98.592,7,MEDIUM,1,36.369,43.554,18.669,700100001.0,10000001100.0,10000.0,7,20.0,1,False,4523.387,ALO,14,None,None,4461.225,4504.779,4523.448,250.0,308.0,267.0,270.0,True,Aston Martin,4424.795,2026-03-29T05:24:02.163000000,False,None,False,True,4426.948,19.1,51.3,1011.8,False,35.7,130,1.3,Japanese Grand Prix
98.889,8,MEDIUM,1,37.0,43.352,18.537,700000000.0,11000010.0,1111.0,8,21.0,1,False,4622.276,ALO,14,None,None,4560.448,4603.8,4622.337,249.0,313.0,272.0,277.0,True,Aston Martin,4523.387,2026-03-29T05:25:40.755000000,False,None,False,True,4546.949,19.0,51.7,1011.8,False,35.3,144,2.7,Japanese Grand Prix
98.296,9,MEDIUM,1,36.35,43.434,18.512,701010101.0,0.0,10.0,9,21.0,1,True,4720.572,ALO,14,None,None,4658.687,4702.121,4720.633,249.0,315.0,271.0,277.0,True,Aston Martin,4622.276,2026-03-29T05:27:19.644000000,False,None,False,True,4606.955,19.1,51.2,1011.7,False,34.6,120,2.3,Japanese Grand Prix
98.487,10,MEDIUM,1,36.303,43.608,18.576,701010001.0,0.0,0.0,10,21.0,1,False,4819.059,ALO,14,None,None,4756.936,4800.544,4819.12,251.0,314.0,271.0,276.0,True,Aston Martin,4720.572,2026-03-29T05:28:57.940000000,False,None,False,True,4726.95,19.0,51.2,1011.8,False,34.6,126,2.0,Japanese Grand Prix
97.866,11,MEDIUM,1,36.198,43.351,18.317,700010001.0,1.0,1000101.0,11,21.0,1,True,4916.925,ALO,14,None,None,4855.318,4898.669,4916.986,250.0,326.0,272.0,281.0,True,Aston Martin,4819.059,2026-03-29T05:30:36.427000000,False,None,False,True,4786.951,19.1,50.7,1011.7,False,34.0,142,1.5,Japanese Grand Prix
98.235,12,MEDIUM,1,36.473,43.371,18.391,700000000.0,10001000001.0,1001101.0,12,21.0,1,False,5015.16,ALO,14,None,None,4953.459,4996.83,5015.221,250.0,327.0,275.0,283.0,True,Aston Martin,4916.925,2026-03-29T05:32:14.293000000,False,None,False,True,4906.957,19.1,50.5,1011.9,False,33.7,82,1.3,Japanese Grand Prix
98.591,13,MEDIUM,1,36.445,43.582,18.564,700000001.0,1110000.0,1.0,13,21.0,1,False,5113.751,ALO,14,None,None,5051.666,5095.248,5113.812,254.0,316.0,271.0,278.0,True,Aston Martin,5015.16,2026-03-29T05:33:52.528000000,False,None,False,True,5026.956,19.0,50.6,1011.8,False,33.8,151,2.0,Japanese Grand Prix
98.222,14,MEDIUM,1,36.458,43.249,18.515,700000001.0,110000.0,0.0,14,21.0,1,False,5211.973,ALO,14,None,None,5150.27,5193.519,5212.034,256.0,326.0,265.0,282.0,True,Aston Martin,5113.751,2026-03-29T05:35:31.119000000,False,None,False,True,5086.955,19.0,50.6,1011.8,False,33.6,56,1.2,Japanese Grand Prix
98.641,15,MEDIUM,1,36.621,43.24,18.78,700000000.0,10100000001.0,1000000.0,15,21.0,1,False,5310.614,ALO,14,None,None,5248.655,5291.895,5310.675,255.0,328.0,267.0,283.0,True,Aston Martin,5211.973,2026-03-29T05:37:09.341000000,False,None,False,True,5206.955,18.8,51.4,1011.6,False,33.2,98,1.2,Japanese Grand Prix
98.731,16,MEDIUM,1,36.699,43.456,18.576,700000001.0,100000.0,0.0,16,21.0,1,False,5409.345,ALO,14,None,None,5347.374,5390.83,5409.406,257.0,315.0,271.0,277.0,True,Aston Martin,5310.614,2026-03-29T05:38:47.982000000,False,None,False,True,5266.957,18.8,50.8,1011.8,False,33.4,44,0.7,Japanese Grand Prix
98.303,17,MEDIUM,1,36.461,43.351,18.491,700000000.0,1110000.0,1101.0,17,21.0,1,False,5507.648,ALO,14,None,None,5445.867,5489.218,5507.709,255.0,318.0,276.0,279.0,True,Aston Martin,5409.345,2026-03-29T05:40:26.713000000,False,None,False,True,5386.956,18.9,47.8,1011.8,False,32.9,133,2.6,Japanese Grand Prix
98.504,18,MEDIUM,1,36.377,43.338,18.789,700000000.0,1000001.0,0.0,18,21.0,1,False,5606.152,ALO,14,None,None,5544.086,5587.424,5606.213,255.0,329.0,265.0,282.0,True,Aston Martin,5507.648,2026-03-29T05:42:05.016000000,False,None,False,True,5506.96,18.8,48.7,1011.7,False,32.8,100,1.3,Japanese Grand Prix
98.602,19,MEDIUM,1,36.674,43.29,18.638,700000000.0,100100010.0,0.0,19,21.0,1,False,5704.754,ALO,14,None,None,5642.887,5686.177,5704.815,255.0,322.0,267.0,279.0,True,Aston Martin,5606.152,2026-03-29T05:43:43.520000000,False,None,False,True,5566.954,18.8,48.5,1011.7,False,32.2,24,1.7,Japanese Grand Prix
98.18,20,MEDIUM,1,36.376,43.166,18.638,700000001.0,10100000010.0,1000.0,20,21.0,1,False,5802.934,ALO,14,None,None,5741.191,5784.357,5802.995,263.0,323.0,259.0,282.0,True,Aston Martin,5704.754,2026-03-29T05:45:22.122000000,False,None,False,True,5686.962,18.7,49.2,1011.7,False,32.7,131,2.2,Japanese Grand Prix
119.021,21,MEDIUM,1,36.528,50.917,31.576,700010000.0,0.0,555.0,21,20.0,124,False,5921.955,ALO,14,None,5920.39,5839.523,5890.44,5922.016,263.0,264.0,None,182.0,True,Aston Martin,5802.934,2026-03-29T05:47:00.302000000,False,None,False,False,5806.966,18.6,49.9,1011.7,False,32.6,116,0.9,Japanese Grand Prix
144.568,22,HARD,2,61.987,60.954,21.627,550000000.0,0.0,0.0,1,20.0,4,False,6066.523,ALO,14,5946.862,None,5984.003,6044.957,6066.584,247.0,262.0,259.0,237.0,True,Aston Martin,5921.955,2026-03-29T05:48:59.323000000,False,None,False,False,5866.963,18.6,50.4,1011.6,False,32.9,163,0.7,Japanese Grand Prix
113.088,23,HARD,2,39.519,51.323,22.246,0.0,0.0,555.0,2,20.0,4,False,6179.611,ALO,14,None,6178.231,6106.103,6157.426,6179.672,251.0,293.0,None,260.0,True,Aston Martin,6066.523,2026-03-29T05:51:23.891000000,False,None,False,False,5986.965,18.5,51.5,1011.7,False,32.7,107,0.4,Japanese Grand Prix
125.307,24,MEDIUM,3,58.126,47.873,19.308,550000000.0,0.0,0.0,1,20.0,4,False,6304.918,ALO,14,6202.289,None,6237.798,6285.671,6304.979,251.0,295.0,265.0,261.0,True,Aston Martin,6179.611,2026-03-29T05:53:16.979000000,False,None,False,False,6166.968,18.5,51.1,1011.7,False,32.9,121,1.3,Japanese Grand Prix
118.917,25,MEDIUM,3,40.594,54.319,24.004,0.0,0.0,0.0,2,20.0,4,False,6423.835,ALO,14,None,None,6345.573,6399.892,6423.896,252.0,268.0,226.0,208.0,True,Aston Martin,6304.918,2026-03-29T05:55:22.286000000,False,None,False,False,6286.968,18.5,51.8,1011.7,False,32.8,120,1.5,Japanese Grand Prix
146.015,26,MEDIUM,3,49.813,65.194,31.008,700000000.0,0.0,0.0,3,20.0,4,False,6569.85,ALO,14,None,None,6473.709,6538.903,6569.911,161.0,168.0,106.0,211.0,True,Aston Martin,6423.835,2026-03-29T05:57:21.203000000,False,None,False,False,6406.972,18.5,50.7,1011.7,False,32.3,106,2.0,Japanese Grand Prix
129.786,27,MEDIUM,3,45.686,59.978,24.122,700000000.0,0.0,0.0,4,20.0,41,False,6699.636,ALO,14,None,None,6615.597,6675.575,6699.697,173.0,138.0,271.0,196.0,True,Aston Martin,6569.85,2026-03-29T05:59:47.218000000,False,None,False,False,6586.973,18.3,50.5,1011.7,False,32.2,136,2.5,Japanese Grand Prix
